0.00, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 14.0, 33.0, 19.0, 0.0
1.67, 14.99957275390625, 0.10195469856262207, 0.0, 0.0, 100.0, 300.0, 100.0, 100.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.68, 14.99957275390625, 0.10195469856262207, 0.0, 400.0, 0.0, 400.0, 700.0, 0.0, 100.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.69, 14.999786376953125, 0.10431885719299316, 300.0, 600.0, 200.0, 0.0, 0.0, 0.0, 800.0, 0, 0, 0, 0, 0, 0, 0.0, 1000.0, 0.0, 0.0, 0.0, 0.0
 
1.70, 14.999786376953125, 0.10014009475708008, 400.0, 400.0, 200.0, 0.0, 0.0, 500.0, 600.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.72, 14.999786376953125, 0.10014009475708008, 0.0, 0.0, 300.0, 100.0, 300.0, 300.0, 100.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.73, 14.999786376953125, 0.10014009475708008, 0.0, 0.0, 0.0, 600.0, 400.0, 0.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.74, 14.999893188476562, 0.10520291328430176, 0.0, 700.0, 0.0, 100.0, 0.0, 0.0, 200.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.76, 14.999893188476562, 0.10078883171081543, 600.0, 700.0, 400.0, 0.0, 0.0, 400.0, 600.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.77, 14.999893188476562, 0.10078883171081543, 0.0, 200.0, 400.0, 200.0, 400.0, 300.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.78, 14.999893188476562, 0.13263392448425293, 0.0, 200.0, 0.0, 200.0, 400.0, 0.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.79, 14.999893188476562, 0.10371088981628418, 400.0, 300.0, 0.0, 300.0, 400.0, 0.0, 700.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.80, 14.999946594238281, 0.10143303871154785, 300.0, 600.0, 400.0, 0.0, 0.0, 200.0, 600.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.81, 14.999946594238281, 0.10143303871154785, 0.0, 300.0, 300.0, 0.0, 400.0, 600.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.83, 14.999946594238281, 0.10143303871154785, 0.0, 0.0, 0.0, 400.0, 300.0, 0.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.84, 14.999946594238281, 0.1026620864868164, 0.0, 800.0, 0.0, 400.0, 0.0, 0.0, 700.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.85, 14.99997329711914, 0.10461282730102539, 700.0, 500.0, 0.0, 0.0, 0.0, 300.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 1000.0, 0.0, 0.0, 0.0, 0.0
 
1.86, 14.99997329711914, 0.10461282730102539, 100.0, 0.0, 500.0, 0.0, 200.0, 300.0, 100.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 1000.0, 0.0, 0.0
 
1.88, 14.99997329711914, 0.10461282730102539, 0.0, 400.0, 300.0, 400.0, 500.0, 100.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.89, 14.99997329711914, 0.10509586334228516, 200.0, 600.0, 0.0, 300.0, 100.0, 0.0, 400.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.90, 14.99997329711914, 0.10159611701965332, 400.0, 400.0, 100.0, 0.0, 0.0, 0.0, 800.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.91, 14.99998664855957, 0.10159611701965332, 100.0, 0.0, 400.0, 0.0, 200.0, 400.0, 400.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 64.0, 0.0
 
1.93, 14.99998664855957, 0.10159611701965332, 0.0, 0.0, 200.0, 500.0, 500.0, 400.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 128.0, 0.0, 0.0, 0.0
 
1.94, 14.99998664855957, 0.10159611701965332, 0.0, 400.0, 0.0, 300.0, 0.0, 0.0, 400.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000.0
 
1.95, 14.99998664855957, 0.1065528392791748, 400.0, 800.0, 0.0, 300.0, 0.0, 0.0, 700.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.96, 14.999993324279785, 0.10527992248535156, 400.0, 400.0, 0.0, 200.0, 0.0, 400.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.97, 14.999993324279785, 0.10527992248535156, 0.0, 100.0, 600.0, 300.0, 200.0, 300.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.98, 14.999993324279785, 0.10374021530151367, 0.0, 300.0, 200.0, 300.0, 600.0, 0.0, 200.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.99, 14.999993324279785, 0.10454773902893066, 400.0, 700.0, 0.0, 200.0, 0.0, 0.0, 600.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 64.0
 
2.01, 14.999993324279785, 0.10184311866760254, 300.0, 300.0, 300.0, 0.0, 0.0, 0.0, 800.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.02, 14.999996662139893, 0.10184311866760254, 0.0, 0.0, 300.0, 0.0, 400.0, 700.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.03, 14.999996662139893, 0.10184311866760254, 0.0, 0.0, 100.0, 600.0, 300.0, 100.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.04, 14.999996662139893, 0.14598512649536133, 0.0, 700.0, 0.0, 600.0, 0.0, 0.0, 700.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.06, 14.999996662139893, 0.10468101501464844, 500.0, 800.0, 0.0, 0.0, 0.0, 400.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.07, 14.999998331069946, 0.10468101501464844, 300.0, 100.0, 400.0, 0.0, 0.0, 300.0, 100.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.08, 14.999998331069946, 0.10468101501464844, 0.0, 400.0, 400.0, 400.0, 500.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.09, 14.999998331069946, 0.10486698150634766, 400.0, 500.0, 0.0, 300.0, 300.0, 0.0, 400.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.10, 14.999998331069946, 0.10409331321716309, 100.0, 300.0, 200.0, 0.0, 0.0, 0.0, 700.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.12, 14.999998331069946, 0.10409331321716309, 200.0, 200.0, 300.0, 0.0, 300.0, 300.0, 500.0, 0, 0, 0, 0, 0, 0, 0.0, 1000.0, 0.0, 0.0, 0.0, 0.0
 
2.13, 14.999999165534973, 0.10409331321716309, 0.0, 0.0, 200.0, 500.0, 200.0, 500.0, 200.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 1000.0, 0.0, 1000.0
 
2.14, 14.999999165534973, 0.10409331321716309, 0.0, 300.0, 0.0, 300.0, 200.0, 0.0, 500.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.15, 14.999999165534973, 0.10450887680053711, 200.0, 700.0, 0.0, 0.0, 0.0, 200.0, 500.0, 0, 0, 0, 0, 0, 0, 1000.0, 0.0, 0.0, 0.0, 64.0, 0.0
 
2.17, 14.999999165534973, 0.1028130054473877, 600.0, 600.0, 0.0, 200.0, 0.0, 300.0, 200.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.18, 14.999999582767487, 0.1028130054473877, 0.0, 200.0, 400.0, 300.0, 200.0, 200.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.19, 14.999999582767487, 0.10242891311645508, 200.0, 500.0, 400.0, 200.0, 600.0, 0.0, 100.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.20, 14.999999582767487, 0.10448002815246582, 300.0, 500.0, 0.0, 0.0, 0.0, 0.0, 500.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.21, 14.999999582767487, 0.10359311103820801, 200.0, 200.0, 200.0, 0.0, 200.0, 200.0, 700.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.23, 14.999999582767487, 0.10359311103820801, 0.0, 0.0, 200.0, 200.0, 300.0, 600.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.24, 14.999999791383743, 0.10359311103820801, 0.0, 200.0, 0.0, 600.0, 200.0, 0.0, 400.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.25, 14.999999791383743, 0.10132932662963867, 200.0, 800.0, 0.0, 0.0, 0.0, 200.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.26, 14.999999791383743, 0.10146188735961914, 600.0, 600.0, 200.0, 200.0, 0.0, 300.0, 500.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.28, 14.999999791383743, 0.10146188735961914, 0.0, 200.0, 600.0, 300.0, 200.0, 200.0, 200.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.29, 14.999999895691872, 0.09927821159362793, 100.0, 500.0, 0.0, 200.0, 300.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.30, 14.999999895691872, 0.10374712944030762, 200.0, 500.0, 200.0, 0.0, 300.0, 0.0, 200.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.31, 14.999999895691872, 0.10184216499328613, 200.0, 200.0, 200.0, 0.0, 0.0, 200.0, 800.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 64.0
 
2.32, 14.999999895691872, 0.10184216499328613, 200.0, 0.0, 300.0, 100.0, 200.0, 100.0, 600.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.34, 14.999999895691872, 0.10184216499328613, 0.0, 100.0, 200.0, 200.0, 300.0, 500.0, 200.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.35, 14.999999947845936, 0.10458922386169434, 0.0, 300.0, 0.0, 500.0, 200.0, 0.0, 500.0, 0, 0, 0, 0, 0, 0, 128.0, 0.0, 0.0, 0.0, 64.0, 64.0
 
2.36, 14.999999947845936, 0.11173486709594727, 200.0, 700.0, 100.0, 0.0, 0.0, 200.0, 500.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.37, 14.999999947845936, 0.10161423683166504, 600.0, 500.0, 200.0, 300.0, 0.0, 300.0, 200.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 64.0, 0.0, 0.0, 0.0
 
2.38, 14.999999947845936, 0.10161423683166504, 0.0, 200.0, 200.0, 200.0, 200.0, 200.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.40, 14.999999973922968, 0.11104607582092285, 200.0, 500.0, 500.0, 200.0, 200.0, 0.0, 200.0, 0, 0, 0, 0, 0, 0, 0.0, 1000.0, 0.0, 0.0, 0.0, 0.0
 
2.41, 14.999999973922968, 0.10393190383911133, 300.0, 500.0, 100.0, 0.0, 400.0, 0.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.42, 14.999999973922968, 0.10466718673706055, 200.0, 200.0, 200.0, 0.0, 200.0, 200.0, 600.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.43, 14.999999973922968, 0.10466718673706055, 0.0, 0.0, 200.0, 200.0, 200.0, 500.0, 600.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.44, 14.999999986961484, 0.10466718673706055, 0.0, 200.0, 0.0, 600.0, 100.0, 100.0, 300.0, 0, 0, 0, 0, 0, 0, 64.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.46, 14.999999986961484, 0.10477590560913086, 200.0, 800.0, 0.0, 0.0, 200.0, 200.0, 400.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.47, 14.999999986961484, 0.1065521240234375, 500.0, 600.0, 0.0, 200.0, 0.0, 300.0, 400.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.48, 14.999999986961484, 0.1065521240234375, 100.0, 200.0, 200.0, 200.0, 100.0, 100.0, 200.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.49, 14.999999986961484, 0.10102725028991699, 200.0, 500.0, 0.0, 100.0, 100.0, 100.0, 100.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 1000.0, 0.0, 0.0
 
2.50, 14.999999993480742, 0.10503816604614258, 200.0, 500.0, 200.0, 200.0, 600.0, 0.0, 100.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 2000.0
 
2.52, 14.999999993480742, 0.10503816604614258, 100.0, 500.0, 200.0, 0.0, 0.0, 100.0, 800.0, 0, 0, 0, 0, 0, 0, 0.0, 1000.0, 0.0, 0.0, 0.0, 0.0
 
2.53, 14.999999993480742, 0.10285091400146484, 200.0, 100.0, 100.0, 100.0, 200.0, 200.0, 500.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 64.0, 0.0
 
2.54, 14.999999993480742, 0.10285091400146484, 0.0, 200.0, 100.0, 200.0, 300.0, 500.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.55, 14.999999993480742, 0.10815596580505371, 100.0, 200.0, 100.0, 500.0, 100.0, 0.0, 500.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.57, 14.999999996740371, 0.11199712753295898, 200.0, 200.0, 0.0, 0.0, 100.0, 300.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 64.0, 0.0, 0.0, 0.0
 
2.58, 14.999999996740371, 0.10552692413330078, 500.0, 700.0, 100.0, 300.0, 0.0, 200.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.59, 14.999999996740371, 0.10552692413330078, 0.0, 500.0, 200.0, 200.0, 200.0, 200.0, 100.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.60, 14.999999996740371, 0.10958600044250488, 300.0, 300.0, 500.0, 200.0, 100.0, 0.0, 200.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.61, 14.999999998370185, 0.10413503646850586, 200.0, 500.0, 0.0, 0.0, 500.0, 0.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.63, 14.999999998370185, 0.10378694534301758, 200.0, 200.0, 300.0, 100.0, 200.0, 200.0, 600.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 64.0, 0.0
 
2.64, 14.999999998370185, 0.10378694534301758, 0.0, 100.0, 200.0, 100.0, 200.0, 100.0, 600.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 64.0, 0.0
 
2.65, 14.999999998370185, 0.12908601760864258, 0.0, 100.0, 200.0, 300.0, 100.0, 500.0, 200.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.66, 14.999999998370185, 0.10587906837463379, 200.0, 200.0, 0.0, 300.0, 200.0, 200.0, 500.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.67, 14.999999999185093, 0.10106086730957031, 300.0, 600.0, 100.0, 300.0, 0.0, 300.0, 400.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 1000.0, 0.0, 0.0
 
2.69, 14.999999999185093, 0.10571789741516113, 300.0, 600.0, 100.0, 200.0, 100.0, 0.0, 200.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.70, 14.999999999185093, 0.10253214836120605, 200.0, 500.0, 300.0, 0.0, 100.0, 200.0, 100.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.71, 14.999999999185093, 0.10453081130981445, 200.0, 400.0, 300.0, 200.0, 300.0, 0.0, 100.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.72, 14.999999999592546, 0.10291290283203125, 100.0, 400.0, 200.0, 0.0, 300.0, 100.0, 400.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.74, 14.999999999592546, 0.10291290283203125, 200.0, 200.0, 200.0, 100.0, 300.0, 200.0, 600.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.75, 14.999999999592546, 0.10291290283203125, 0.0, 0.0, 100.0, 200.0, 200.0, 500.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.76, 14.999999999592546, 0.10751795768737793, 100.0, 200.0, 100.0, 200.0, 100.0, 0.0, 400.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.77, 14.999999999796273, 0.108734130859375, 100.0, 400.0, 0.0, 300.0, 100.0, 300.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 64.0, 0.0, 0.0, 0.0
 
2.78, 14.999999999796273, 0.10127902030944824, 300.0, 700.0, 100.0, 300.0, 200.0, 200.0, 100.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.80, 14.999999999796273, 0.10270190238952637, 300.0, 600.0, 500.0, 200.0, 100.0, 100.0, 100.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.81, 14.999999999796273, 0.10350489616394043, 300.0, 200.0, 300.0, 100.0, 500.0, 100.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.82, 14.999999999796273, 0.10678911209106445, 200.0, 300.0, 100.0, 100.0, 0.0, 0.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 1000.0, 0.0, 0.0, 0.0, 0.0
 
2.83, 14.999999999898137, 0.10532689094543457, 100.0, 100.0, 200.0, 0.0, 400.0, 200.0, 600.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 1064.0
 
2.84, 14.999999999898137, 0.10532689094543457, 100.0, 100.0, 200.0, 200.0, 200.0, 100.0, 700.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 64.0, 0.0, 0.0, 0.0
 
2.85, 14.999999999898137, 0.12723398208618164, 0.0, 100.0, 100.0, 100.0, 100.0, 500.0, 400.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.87, 14.999999999898137, 0.10355901718139648, 200.0, 200.0, 0.0, 500.0, 0.0, 300.0, 400.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.88, 14.999999999949068, 0.0996549129486084, 100.0, 600.0, 100.0, 300.0, 0.0, 100.0, 100.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.89, 14.999999999949068, 0.0996549129486084, 500.0, 600.0, 300.0, 100.0, 200.0, 200.0, 100.0, 0, 0, 0, 0, 0, 0, 0.0, 1000.0, 0.0, 0.0, 0.0, 0.0
 
2.90, 14.999999999949068, 0.1021418571472168, 100.0, 600.0, 300.0, 200.0, 100.0, 100.0, 200.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 1000.0, 0.0, 0.0
 
2.92, 14.999999999949068, 0.10454297065734863, 300.0, 300.0, 400.0, 100.0, 500.0, 0.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000.0
 
2.93, 14.999999999949068, 0.10584497451782227, 200.0, 100.0, 100.0, 0.0, 100.0, 100.0, 500.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.94, 14.999999999974534, 0.10584497451782227, 100.0, 100.0, 100.0, 100.0, 300.0, 100.0, 400.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.95, 14.999999999974534, 0.10584497451782227, 0.0, 100.0, 200.0, 100.0, 200.0, 300.0, 600.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.96, 14.999999999974534, 0.10290718078613281, 100.0, 100.0, 0.0, 200.0, 100.0, 300.0, 600.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 64.0, 0.0, 0.0, 1064.0
 
2.97, 14.999999999974534, 0.11407208442687988, 100.0, 300.0, 0.0, 400.0, 0.0, 400.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
2.98, 14.999999999974534, 0.1021738052368164, 200.0, 600.0, 200.0, 400.0, 100.0, 100.0, 100.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
3.00, 14.999999999987267, 0.11503100395202637, 400.0, 700.0, 100.0, 100.0, 100.0, 200.0, 100.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
3.01, 14.999999999987267, 0.10393691062927246, 400.0, 500.0, 500.0, 200.0, 200.0, 0.0, 200.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
3.02, 14.999999999987267, 0.10690784454345703, 100.0, 500.0, 200.0, 0.0, 400.0, 0.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
3.03, 14.999999999987267, 0.11050701141357422, 200.0, 100.0, 300.0, 0.0, 400.0, 200.0, 500.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
3.05, 14.999999999993634, 0.11050701141357422, 0.0, 100.0, 100.0, 200.0, 100.0, 100.0, 700.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
3.06, 14.999999999993634, 0.12866687774658203, 0.0, 100.0, 100.0, 100.0, 200.0, 400.0, 500.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
3.07, 14.999999999993634, 0.10911917686462402, 200.0, 200.0, 0.0, 400.0, 0.0, 300.0, 500.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 64.0, 0.0, 0.0, 0.0
 
3.08, 14.999999999993634, 0.10504698753356934, 100.0, 500.0, 100.0, 200.0, 0.0, 300.0, 100.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
3.09, 14.999999999993634, 0.10307097434997559, 400.0, 500.0, 100.0, 400.0, 200.0, 100.0, 100.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
3.11, 14.999999999996817, 0.10097908973693848, 200.0, 700.0, 300.0, 100.0, 100.0, 100.0, 100.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 1000.0, 0.0, 0.0
 
3.12, 14.999999999996817, 0.10875606536865234, 400.0, 600.0, 300.0, 100.0, 400.0, 0.0, 200.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
3.13, 14.999999999996817, 0.10839200019836426, 100.0, 300.0, 100.0, 0.0, 200.0, 100.0, 500.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
3.14, 14.999999999996817, 0.10839200019836426, 100.0, 100.0, 200.0, 100.0, 300.0, 100.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
3.16, 14.999999999998408, 0.12703299522399902, 100.0, 200.0, 0.0, 100.0, 200.0, 500.0, 400.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 64.0, 0.0, 0.0, 1064.0
 
3.17, 14.999999999998408, 0.1106421947479248, 100.0, 200.0, 0.0, 500.0, 0.0, 300.0, 400.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
3.18, 14.999999999998408, 0.11299610137939453, 100.0, 600.0, 200.0, 300.0, 0.0, 200.0, 200.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
3.19, 14.999999999998408, 0.10164284706115723, 500.0, 800.0, 100.0, 200.0, 200.0, 200.0, 100.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
3.21, 14.999999999999204, 0.09868788719177246, 300.0, 500.0, 500.0, 200.0, 100.0, 0.0, 100.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
